model,metric,step,value
run_a10_b4,energy_norm,4,0.43330113604664805
run_a10_b4,error,5,1.2042797761531596
run_a10_b4,energy_norm,5,0.42800686292350293
run_a10_b4,error,6,1.0968170441444431
run_a10_b4,energy_norm,6,0.42154628340154887
run_a10_b4,error,7,0.9942431453389656
run_a10_b4,energy_norm,7,0.4124684388563037
run_a10_b4,error,8,0.897409365234322
run_a10_b4,energy_norm,8,0.401401302665472
run_a10_b4,error,9,0.806962858119114
run_a10_b4,energy_norm,9,0.38887582898139955
run_a10_b4,error,10,0.7233138301014285
run_a10_b4,energy_norm,10,0.37278636168688534
run_a10_b4,error,11,0.6488101925566961
run_a10_b4,energy_norm,11,0.35382341388612987
run_a10_b4,error,12,0.5831931876467457
run_a10_b4,energy_norm,12,0.3337210423499346
run_a10_b4,error,13,0.5256758157481805
run_a10_b4,energy_norm,13,0.3136143053695559
run_a10_b4,error,14,0.47623123809627105
run_a10_b4,energy_norm,14,0.29414054315537214
run_a10_b4,error,15,0.4348142705827043
run_a10_b4,energy_norm,15,0.27584608301520347
run_a10_b4,error,16,0.39951533554326774
run_a10_b4,energy_norm,16,0.25825154151767493
run_a10_b4,error,17,0.36822801879966804
run_a10_b4,energy_norm,17,0.24135054726153612
run_a10_b4,error,18,0.34094223577890576
run_a10_b4,energy_norm,18,0.22561595026403666
run_a10_b4,error,19,0.31675280257129584
run_a10_b4,energy_norm,19,0.21104701410979032
run_a10_b4,error,20,0.2954986023627767
run_a10_b4,energy_norm,20,0.19774892631918192
run_a10_b4,error,21,0.27680637047356105
run_a10_b4,energy_norm,21,0.18580252062529326
run_a10_b4,error,22,0.2610884975673894
run_a10_b4,energy_norm,22,0.17489471156150102
run_a10_b4,error,23,0.24738734691390574
run_a10_b4,energy_norm,23,0.16420236356556417
run_a10_b4,error,24,0.23543422789765325
run_a10_b4,energy_norm,24,0.15306533951312304
run_a10_b4,error,25,0.2250898742115292
run_a10_b4,energy_norm,25,0.14213961970061065
run_a10_b4,error,26,0.21720414989823564
run_a10_b4,energy_norm,26,0.13292840890586377
run_a10_b4,error,27,0.21088758122834472
run_a10_b4,energy_norm,27,0.12578483141958713
run_a10_b4,error,28,0.20566367949599848
run_a10_b4,energy_norm,28,0.12036136664450169
run_a10_b4,error,29,0.20119388191342363
run_a10_b4,energy_norm,29,0.11616781886667013
run_a10_b4,error,30,0.19720893877172851
run_a10_b4,energy_norm,30,0.11283361174166202
run_a10_b4,error,31,0.19394848329309117
run_a10_b4,energy_norm,31,0.1101228092610836
run_a10_b4,error,32,0.1916080473157783
run_a10_b4,energy_norm,32,0.10788544319570065
run_a10_b4,error,33,0.19021040217423807
run_a10_b4,energy_norm,33,0.10601843856275081
run_a10_b4,error,34,0.18937604035676034
run_a10_b4,energy_norm,34,0.10444790169596672
run_a10_b4,error,35,0.18897609599247406
run_a10_b4,energy_norm,35,0.10311818487942219
run_a10_b4,error,36,0.18906008709760716
run_a10_b4,energy_norm,36,0.10198716819286346
run_a10_b4,error,37,0.18952439469096694
run_a10_b4,energy_norm,37,0.1010201995819807
run_a10_b4,error,38,0.19035363931250604
run_a10_b4,energy_norm,38,0.10019114390015602
run_a10_b4,error,39,0.19165492422576239
run_a10_b4,energy_norm,39,0.0994772956520319
run_a10_b4,error,40,0.19323127257335176
run_a10_b4,energy_norm,40,0.09886089392006397
run_a10_b4,error,41,0.1946360937824956
run_a10_b4,energy_norm,41,0.09832731373608113
run_a10_b4,error,42,0.19631189073560254
run_a10_b4,energy_norm,42,0.09786391988396645
run_a10_b4,error,43,0.19807438846632683
run_a10_b4,energy_norm,43,0.09746082291007042
run_a10_b4,error,44,0.19968090288761847
run_a10_b4,energy_norm,44,0.09710920281708241
run_a10_b4,error,45,0.20111680482469343
run_a10_b4,energy_norm,45,0.09680181860923767
run_a10_b4,error,46,0.20239699989512405
run_a10_b4,energy_norm,46,0.09653276190161705
run_a10_b4,error,47,0.203535667014791
run_a10_b4,energy_norm,47,0.09629636161029338
run_a10_b4,error,48,0.20454608952581727
run_a10_b4,energy_norm,48,0.09608874760568142
run_a10_b4,error,49,0.20544063711959712
run_a10_b4,energy_norm,49,0.09590599805116654
run_a10_b4,error,50,0.20623090520921938
run_a10_b4,energy_norm,50,0.09574472412467003
run_a10_b4,error,51,0.20692764467049232
run_a10_b4,energy_norm,51,0.0956022897362709
run_a10_b4,error,52,0.20754071937363439
run_a10_b4,energy_norm,52,0.09547639541327953
run_a10_b4,error,53,0.2080792372669264
run_a10_b4,energy_norm,53,0.09536472991108895
run_a10_b4,error,54,0.20855143235020182
run_a10_b4,energy_norm,54,0.09526587985455989
run_a10_b4,error,55,0.20896483597766452
run_a10_b4,energy_norm,55,0.09517837569117546
run_a10_b4,error,56,0.20932630834590488
run_a10_b4,energy_norm,56,0.09510032586753368
run_a10_b4,error,57,0.2096419393778949
run_a10_b4,energy_norm,57,0.09503124162554741
run_a10_b4,error,58,0.20991725141137682
run_a10_b4,energy_norm,58,0.09496960118412971
run_a10_b4,error,59,0.21015713612038486
run_a10_b4,energy_norm,59,0.09491493530571461
run_a10_b4,error,60,0.21036599811587325
run_a10_b4,energy_norm,60,0.09486614845693112
run_a10_b4,error,61,0.21054771115958534
run_a10_b4,energy_norm,61,0.09482276432216168
run_a10_b4,error,62,0.21070569968737504
run_a10_b4,energy_norm,62,0.09478411100804805
run_a10_b4,error,63,0.21084293455771946
run_a10_b4,energy_norm,63,0.09474966801702976
run_a10_b4,error,64,0.21096212518356583
run_a10_b4,energy_norm,64,0.09471899606287479
run_a10_b4,error,65,0.2110655917874708
run_a10_b4,energy_norm,65,0.09469168052077294
run_a10_b4,error,66,0.2111553756422534
run_a10_b4,energy_norm,66,0.09466742604970932
run_a10_b4,error,67,0.211233245627506
run_a10_b4,energy_norm,67,0.09464566595852375
run_a10_b4,error,68,0.21130082400005154
run_a10_b4,energy_norm,68,0.09462631225585938
run_a10_b4,error,69,0.21135945869564854
run_a10_b4,energy_norm,69,0.09460918135941028
run_a10_b4,error,70,0.21141029121309363
run_a10_b4,energy_norm,70,0.0945938342064619
run_a10_b4,error,71,0.21145437236364775
run_a10_b4,energy_norm,71,0.09458012655377387
run_a10_b4,error,72,0.2114925936698153
run_a10_b4,energy_norm,72,0.09456797525286674
run_a10_b4,error,73,0.21152573049954915
run_a10_b4,energy_norm,73,0.09455730266869068
run_a10_b4,error,74,0.21155448485586636
run_a10_b4,energy_norm,74,0.09454752072691917
run_a10_b4,error,75,0.21157942061267637
run_a10_b4,energy_norm,75,0.09453903995454312
run_a10_b4,error,76,0.21160100732885145
run_a10_b4,energy_norm,76,0.09453148230910301
run_a10_b4,error,77,0.2116197846033781
run_a10_b4,energy_norm,77,0.09452460788190364
run_a10_b4,error,78,0.21163605922788226
run_a10_b4,energy_norm,78,0.0945187445729971
run_a10_b4,error,79,0.2116501976731404
run_a10_b4,energy_norm,79,0.09451332338154315
run_a10_b4,error,80,0.21166244202248596
run_a10_b4,energy_norm,80,0.0945086795091629
run_a10_b4,error,81,0.21167308893009865
run_a10_b4,energy_norm,81,0.09450457841157914
run_a10_b4,error,82,0.21168233918912552
run_a10_b4,energy_norm,82,0.09450072057545185
run_a10_b4,error,83,0.21169033482625924
run_a10_b4,energy_norm,83,0.09449747569859028
run_a10_b4,error,84,0.21169731556858712
run_a10_b4,energy_norm,84,0.09449451796710491
run_a10_b4,error,85,0.21170336260881117
run_a10_b4,energy_norm,85,0.09449191398918629
run_a10_b4,error,86,0.21170864673286519
run_a10_b4,energy_norm,86,0.09448950134217739
run_a10_b4,error,87,0.2117131848535671
run_a10_b4,energy_norm,87,0.0944876191020012
run_a10_b4,error,88,0.211717170089966
run_a10_b4,energy_norm,88,0.09448568738996982
run_a10_b4,error,89,0.21172066701531253
run_a10_b4,energy_norm,89,0.09448404893279076
run_a10_b4,error,90,0.21172367085657856
run_a10_b4,energy_norm,90,0.09448269329965114
run_a10_b4,error,91,0.21172629330262385
run_a10_b4,energy_norm,91,0.0944813609868288
run_a10_b4,error,92,0.21172860998149803
run_a10_b4,energy_norm,92,0.0944801963865757
run_a10_b4,error,93,0.2117306090793743
run_a10_b4,energy_norm,93,0.09447933040559292
run_a10_b4,error,94,0.21173231203064166
run_a10_b4,energy_norm,94,0.09447857826948165
run_a10_b4,error,95,0.21173379233527773
run_a10_b4,energy_norm,95,0.09447774335741997
run_a10_b4,error,96,0.21173510681792937
run_a10_b4,energy_norm,96,0.09447695225477219
run_a10_b4,error,97,0.2117362877023577
run_a10_b4,energy_norm,97,0.09447634756565094
run_a10_b4,error,98,0.21173731675326668
run_a10_b4,energy_norm,98,0.09447593770921231
run_a10_b4,error,99,0.21173821954477423
run_a10_b4,energy_norm,99,0.0944753099232912
run_a10_b4,error,100,0.21173898925494247
run_a10_b4,energy_norm,100,0.09447484858334064
run_a10_b4,error,101,0.21173965929031216
run_a10_b4,energy_norm,101,0.09447452068328857
run_a10_b4,error,102,0.21174025614701056
run_a10_b4,energy_norm,102,0.0944742713868618
run_a10_b4,error,103,0.2117407759693622
run_a10_b4,energy_norm,103,0.09447390057146549
run_a10_b4,error,104,0.21174122950948618
run_a10_b4,energy_norm,104,0.09447367623448372
run_a10_b4,error,105,0.21174166617870174
run_a10_b4,energy_norm,105,0.09447340272367001
run_a10_b4,error,106,0.21174203504763386
run_a10_b4,energy_norm,106,0.09447310037910939
run_a10_b4,error,107,0.21174234420016252
run_a10_b4,energy_norm,107,0.09447303384542466
run_a10_b4,error,108,0.21174264375541202
run_a10_b4,energy_norm,108,0.09447279572486877
run_a10_b4,error,109,0.21174289812754682
run_a10_b4,energy_norm,109,0.09447276659309864
run_a10_b4,error,110,0.21174312863454067
run_a10_b4,energy_norm,110,0.09447246789932251
run_a10_b4,error,111,0.21174330613065354
run_a10_b4,energy_norm,111,0.09447240598499775
run_a10_b4,error,112,0.21174348181068742
run_a10_b4,energy_norm,112,0.09447238706052304
run_a10_b4,error,113,0.21174361496653252
run_a10_b4,energy_norm,113,0.09447234511375427
run_a10_b4,error,114,0.2117437741900965
run_a10_b4,energy_norm,114,0.09447220474481582
run_a10_b4,error,115,0.2117438665866091
run_a10_b4,energy_norm,115,0.0944722343236208
run_a10_b4,error,116,0.21174397555600696
run_a10_b4,energy_norm,116,0.09447213053703309
run_a10_b4,error,117,0.21174407453231356
run_a10_b4,energy_norm,117,0.09447212412953376
run_a10_b4,error,118,0.21174415400206886
run_a10_b4,energy_norm,118,0.09447206266224384
run_a10_b4,error,119,0.2117442115624606
run_a10_b4,energy_norm,119,0.09447203919291497
run_a10_b4,error,120,0.21174425991672866
run_a10_b4,energy_norm,120,0.09447199441492557
run_a10_b4,error,121,0.21174433308608673
run_a10_b4,energy_norm,121,0.0944719760119915
run_a10_b4,error,122,0.21174436175219558
run_a10_b4,energy_norm,122,0.09447197444736957
run_a10_b4,error,123,0.21174434360537522
run_a10_b4,energy_norm,123,0.09447184041142463
run_a10_b4,error,124,0.21174440042070888
run_a10_b4,energy_norm,124,0.09447206422686577
run_a10_b4,error,125,0.21174443613692961
run_a10_b4,energy_norm,125,0.09447192385792733
run_a10_b4,error,126,0.2117444447702899
run_a10_b4,energy_norm,126,0.0944718973338604
run_a10_b4,error,127,0.2117444431497886
run_a10_b4,energy_norm,127,0.09447184309363366
run_a10_b4,error,128,0.21174450246572338
run_a10_b4,energy_norm,128,0.09447184823453426
run_a10_b4,error,129,0.21174452929712675
run_a10_b4,energy_norm,129,0.09447187334299087
run_a10_b4,error,130,0.21174455055922115
run_a10_b4,energy_norm,130,0.0944717574864626
run_a10_b4,error,131,0.2117445874489083
run_a10_b4,energy_norm,131,0.09447182081639767
run_a10_b4,error,132,0.21174465411297821
run_a10_b4,energy_norm,132,0.09447169840335846
run_a10_b4,error,133,0.21174468016207063
run_a10_b4,energy_norm,133,0.09447180353105068
run_a10_b4,error,134,0.2117447140528991
run_a10_b4,energy_norm,134,0.0944716176390648
run_a10_b4,error,135,0.2117447621557101
run_a10_b4,energy_norm,135,0.09447183452546597
run_a10_b4,error,136,0.21174483043096803
run_a10_b4,energy_norm,136,0.0944716516137123
run_a10_b4,error,137,0.2117448394275441
run_a10_b4,energy_norm,137,0.09447178520262241
run_a10_b4,error,138,0.21174484993286274
run_a10_b4,energy_norm,138,0.09447163075208664
run_a10_b4,error,139,0.21174492321863614
run_a10_b4,energy_norm,139,0.09447177283465863
run_a10_b4,error,140,0.21174497177779517
run_a10_b4,energy_norm,140,0.09447172150015831
run_a10_b4,error,141,0.21174500153355144
run_a10_b4,energy_norm,141,0.094471565335989
run_a10_b4,error,142,0.21174498034596287
run_a10_b4,energy_norm,142,0.09447183422744274
run_a10_b4,error,143,0.2117450455385431
run_a10_b4,energy_norm,143,0.0944715578854084
run_a10_b4,error,144,0.21174506372727298
run_a10_b4,energy_norm,144,0.09447177231311799
run_a10_b4,error,145,0.2117450720253571
run_a10_b4,energy_norm,145,0.09447160594165326
run_a10_b4,error,146,0.21174508570648573
run_a10_b4,energy_norm,146,0.09447172358632087
run_a10_b4,error,147,0.21174512571610354
run_a10_b4,energy_norm,147,0.09447161957621575
run_a10_b4,error,148,0.21174512827724062
run_a10_b4,energy_norm,148,0.09447170898318291
run_a10_b4,error,149,0.21174508722454152
run_a10_b4,energy_norm,149,0.09447161093354225
run_a10_b4,error,150,0.2117451394158586
run_a10_b4,energy_norm,150,0.09447170130908489
run_a10_b4,error,151,0.2117451239652171
run_a10_b4,energy_norm,151,0.09447173118591308
run_a10_b4,error,152,0.2117451397045686
run_a10_b4,energy_norm,152,0.09447145521640778
run_a10_b4,error,153,0.21174509981602274
run_a10_b4,energy_norm,153,0.09447178572416305
run_a10_b4,error,154,0.2117451356905683
run_a10_b4,energy_norm,154,0.09447156727313995
run_a10_b4,error,155,0.21174513021439156
run_a10_b4,energy_norm,155,0.09447178810834884
run_a10_b4,error,156,0.21174513093150996
run_a10_b4,energy_norm,156,0.09447157204151153
run_a10_b4,error,157,0.211745120165421
run_a10_b4,energy_norm,157,0.09447166956961155
run_a10_b4,error,158,0.2117451329711064
run_a10_b4,energy_norm,158,0.09447165466845035
run_a10_b4,error,159,0.21174514710858308
run_a10_b4,energy_norm,159,0.09447161056101322
run_a10_b4,error,160,0.21174510146446368
run_a10_b4,energy_norm,160,0.09447167165577412
run_a10_b4,error,161,0.2117451438675805
run_a10_b4,energy_norm,161,0.09447164259850979
run_a10_b4,error,162,0.2117451363704338
run_a10_b4,energy_norm,162,0.09447176150977611
run_a10_b4,error,163,0.21174512941345416
run_a10_b4,energy_norm,163,0.09447153903543949
run_a10_b4,error,164,0.21174509930379531
run_a10_b4,energy_norm,164,0.09447173587977886
run_a10_b4,error,165,0.21174514716446244
run_a10_b4,energy_norm,165,0.09447154223918915
run_a10_b4,error,166,0.21174513240299964
run_a10_b4,energy_norm,166,0.09447180189192295
run_a10_b4,error,167,0.21174513454504154
run_a10_b4,energy_norm,167,0.09447152704000474
run_a10_b4,error,168,0.21174511132716975
run_a10_b4,energy_norm,168,0.09447169907391072
run_a10_b4,error,169,0.21174513093150996
run_a10_b4,energy_norm,169,0.09447161875665187
run_a10_b4,error,170,0.21174514727622115
run_a10_b4,energy_norm,170,0.09447163537144661
run_a10_b4,error,171,0.21174511840522134
run_a10_b4,energy_norm,171,0.0944716926664114
run_a10_b4,error,172,0.21174513484306476
run_a10_b4,energy_norm,172,0.09447163447737694
run_a10_b4,error,173,0.21174512169279003
run_a10_b4,energy_norm,173,0.0944717551022768
run_a10_b4,error,174,0.21174515659876011
run_a10_b4,energy_norm,174,0.0944714992493391
run_a10_b4,error,175,0.21174509621180437
run_a10_b4,energy_norm,175,0.09447178579866886
run_a10_b4,error,176,0.2117451464659705
run_a10_b4,energy_norm,176,0.09447156526148319
run_a10_b4,error,177,0.2117451364821925
run_a10_b4,energy_norm,177,0.09447173938155175
run_a10_b4,error,178,0.2117451217579826
run_a10_b4,energy_norm,178,0.09447150692343712
run_a10_b4,error,179,0.2117451134785249
run_a10_b4,energy_norm,179,0.09447169169783592
run_a10_b4,error,180,0.2117451104796662
run_a10_b4,energy_norm,180,0.09447170168161392
run_a10_b4,error,181,0.211745144836156
run_a10_b4,energy_norm,181,0.09447161316871643
run_a10_b4,error,182,0.21174512603275322
run_a10_b4,energy_norm,182,0.0944717486947775
run_a10_b4,error,183,0.2117451369944199
run_a10_b4,energy_norm,183,0.09447151772677899
run_a10_b4,error,184,0.21174512710377416
run_a10_b4,energy_norm,184,0.09447173848748207
run_a10_b4,error,185,0.21174513596065186
run_a10_b4,energy_norm,185,0.09447160057723522
run_a10_b4,error,186,0.2117451183959081
run_a10_b4,energy_norm,186,0.09447170548141003
run_a10_b4,error,187,0.21174513809338055
run_a10_b4,energy_norm,187,0.09447161786258221
run_a10_b4,error,188,0.21174511956937456
run_a10_b4,energy_norm,188,0.09447174601256847
run_a10_b4,error,189,0.21174513541117154
run_a10_b4,energy_norm,189,0.0944715628772974
run_a10_b4,error,190,0.21174511265896104
run_a10_b4,energy_norm,190,0.09447169460356236
run_a10_b4,error,191,0.2117451288174077
run_a10_b4,energy_norm,191,0.09447163715958595
run_a10_b4,error,192,0.21174515416800818
run_a10_b4,energy_norm,192,0.09447162427008152
run_a10_b4,error,193,0.21174511619798683
run_a10_b4,energy_norm,193,0.09447170466184616
run_a10_b4,error,194,0.21174512706652127
run_a10_b4,energy_norm,194,0.09447151862084865
run_a10_b4,error,195,0.21174512149721228
run_a10_b4,energy_norm,195,0.09447178900241852
run_a10_b4,error,196,0.21174514261960828
run_a10_b4,energy_norm,196,0.0944715728610754
run_a10_b4,error,197,0.21174511490344844
run_a10_b4,energy_norm,197,0.0944717589020729
run_a10_b4,error,198,0.21174513841003023
run_a10_b4,energy_norm,198,0.09447148732841015
run_a10_b4,error,199,0.21174512976735674
run_a10_b4,energy_norm,199,0.0944718038290739
run_a10_b4,error,200,0.21174512405834936
run_a10_b4,energy_norm,200,0.09447160437703132
run_a10_b4,error,201,0.21174510235853336
run_a10_b4,energy_norm,201,0.09447165317833424
run_a10_b4,error,202,0.2117451533018782
run_a10_b4,energy_norm,202,0.09447163596749306
run_a10_b4,error,203,0.2117451411108657
run_a10_b4,energy_norm,203,0.09447171457111836
run_a10_b4,error,204,0.2117451192247852
run_a10_b4,energy_norm,204,0.09447165496647358
run_a10_b4,error,205,0.21174512127369485
run_a10_b4,energy_norm,205,0.0944715279340744
run_a10_b4,error,206,0.2117451125378891
run_a10_b4,energy_norm,206,0.09447180472314358
run_a10_b4,error,207,0.21174515493169271
run_a10_b4,energy_norm,207,0.09447153404355049
run_a10_b4,error,208,0.21174512817479513
run_a10_b4,energy_norm,208,0.09447171837091446
run_a10_b4,error,209,0.21174512677781127
run_a10_b4,energy_norm,209,0.09447154633700848
run_a10_b4,error,210,0.21174512484066033
run_a10_b4,energy_norm,210,0.0944717688113451
run_a10_b4,error,211,0.2117451347499325
run_a10_b4,energy_norm,211,0.0944715591520071
run_a10_b4,error,212,0.21174509715244016
run_a10_b4,energy_norm,212,0.09447170108556747
run_a10_b4,error,213,0.21174513247750543
run_a10_b4,energy_norm,213,0.09447168119251728
run_a10_b4,error,214,0.21174514326222085
run_a10_b4,energy_norm,214,0.09447162806987762
run_a10_b4,error,215,0.21174512730866513
run_a10_b4,energy_norm,215,0.09447165869176388
run_a10_b4,error,216,0.21174509917341017
run_a10_b4,energy_norm,216,0.09447157695889473
run_a10_b4,error,217,0.2117451376742854
run_a10_b4,energy_norm,217,0.09447177402675151
run_a10_b4,error,218,0.21174514597236954
run_a10_b4,energy_norm,218,0.09447160594165326
run_a10_b4,error,219,0.2117451035971924
run_a10_b4,energy_norm,219,0.09447176359593869
run_a10_b4,error,220,0.2117451250828042
run_a10_b4,energy_norm,220,0.09447146072983742
run_a10_b4,error,221,0.2117451423029586
run_a10_b4,energy_norm,221,0.09447170428931713
run_a10_b4,error,222,0.2117451348896309
run_a10_b4,energy_norm,222,0.09447165206074715
run_a10_b4,error,223,0.21174513569988154
run_a10_b4,energy_norm,223,0.09447157114744187
run_a10_b4,error,224,0.21174511363684975
run_a10_b4,energy_norm,224,0.09447176530957221
run_a10_b4,error,225,0.2117451232760384
run_a10_b4,energy_norm,225,0.09447167038917542
run_a10_b4,error,226,0.2117451204634442
